apartment_id,maintenance_type,maintenance_cost,maintenance_duration,issue_reported_date,issue_resolved_date,predictive_indicator,resident_feedback_score,resource_allocated,billing_cycle,issue_resolved,cost_per_hour
19,Plumbing,166.16,4.88,2023-08-20,2023-09-02,0.2349942775346916,5,Technician B,Yearly,False,34.049180327868854
2,Electrical,345.53,3.87,2023-08-21,2023-09-10,0.8301509829979181,5,Technician C,Yearly,False,89.28423772609818
53,Plumbing,196.34,6.24,2023-08-22,2023-09-14,0.9482515377900793,2,Technician B,Monthly,False,31.464743589743588
44,Plumbing,398.06,4.34,2023-08-23,2023-09-02,0.3046023557741905,5,Technician A,Monthly,False,91.7188940092166
90,Electrical,108.89,6.41,2023-08-24,2023-09-01,0.2645158039888382,2,Technician C,Yearly,False,16.98751950078003
32,HVAC,486.42,7.35,2023-08-25,2023-09-09,0.2798926522464269,5,Technician B,Quarterly,False,66.1795918367347
70,HVAC,254.21,7.2,2023-08-26,2023-09-25,0.27771908735084383,1,Technician B,Quarterly,False,35.30694444444445
32,General,156.22,4.37,2023-08-27,2023-09-16,0.03593018218597299,2,Technician B,Monthly,False,35.74828375286041
68,Electrical,83.07,2.5,2023-08-28,2023-09-17,0.9269163463311081,2,Technician A,Monthly,False,33.227999999999994
55,General,126.39,4.87,2023-08-29,2023-09-01,0.2136981415703284,4,Technician A,Monthly,True,25.95277207392197
75,General,283.9,2.28,2023-08-30,2023-09-09,0.42000407408140494,5,Technician A,Monthly,False,124.51754385964912
56,General,201.65,9.01,2023-08-31,2023-09-14,0.00968688274096774,5,Technician C,Monthly,False,22.380688124306328
17,HVAC,423.0,4.11,2023-09-01,2023-09-17,0.8579550909150572,2,Technician A,Monthly,False,102.91970802919707
38,Electrical,243.9,2.39,2023-09-02,2023-09-06,0.7311573444549172,1,Technician C,Monthly,True,102.05020920502092
24,General,161.92,1.23,2023-09-03,2023-09-15,0.9467560351737032,1,Technician B,Quarterly,False,131.6422764227642
69,Electrical,327.72,6.81,2023-09-04,2023-09-26,0.7816154791963991,1,Technician B,Monthly,False,48.123348017621154
98,Electrical,368.05,6.73,2023-09-05,2023-09-20,0.31370651205206523,5,Technician A,Monthly,False,54.687964338781576
70,HVAC,125.17,4.07,2023-09-06,2023-10-02,0.24787335872842364,4,Technician B,Quarterly,False,30.75429975429975
86,General,125.43,1.65,2023-09-07,2023-09-16,0.697716307553293,2,Technician A,Quarterly,False,76.01818181818183
11,General,66.5,4.69,2023-09-08,2023-09-27,0.36411277501049943,3,Technician C,Yearly,False,14.17910447761194
16,Electrical,381.38,3.8,2023-09-09,2023-09-29,0.5662150157526166,4,Technician B,Monthly,False,100.36315789473684
97,Plumbing,348.71,7.09,2023-09-10,2023-09-27,0.006257471026470229,3,Technician A,Monthly,False,49.18335684062059
73,HVAC,263.58,6.45,2023-09-11,2023-09-14,0.06188570168047525,4,Technician B,Monthly,True,40.86511627906977
59,HVAC,429.88,4.28,2023-09-12,2023-09-21,0.5353679411816512,1,Technician B,Monthly,False,100.43925233644859
70,HVAC,412.55,2.96,2023-09-13,2023-10-06,0.5660716464481651,5,Technician A,Yearly,False,139.375
80,HVAC,313.41,9.89,2023-09-14,2023-09-21,0.7514529444593436,3,Technician B,Quarterly,True,31.689585439838222
93,General,440.72,5.09,2023-09-15,2023-09-28,0.13196531962396174,4,Technician B,Quarterly,False,86.58546168958743
3,General,142.63,7.19,2023-09-16,2023-10-02,0.5131830837567788,5,Technician B,Monthly,False,19.837273991655074
20,Plumbing,100.36,2.26,2023-09-17,2023-10-13,0.1944476444316886,3,Technician B,Monthly,False,44.407079646017706
59,HVAC,171.39,5.37,2023-09-18,2023-09-27,0.09319611956269469,2,Technician C,Monthly,False,31.916201117318433
36,HVAC,75.69,1.25,2023-09-19,2023-09-24,0.4104957940605546,4,Technician B,Yearly,True,60.552
19,Electrical,289.03,5.55,2023-09-20,2023-10-06,0.16333664808905723,2,Technician B,Yearly,False,52.07747747747747
90,General,471.47,9.68,2023-09-21,2023-10-20,0.2217819781923186,1,Technician A,Quarterly,False,48.7055785123967
67,HVAC,67.7,4.46,2023-09-22,2023-10-13,0.31755457986950175,2,Technician C,Monthly,False,15.179372197309418
19,Plumbing,104.95,1.35,2023-09-23,2023-10-19,0.25938840074319625,2,Technician A,Monthly,False,77.74074074074073
20,Plumbing,253.49,1.28,2023-09-24,2023-10-12,0.0875912974059464,4,Technician A,Monthly,False,198.0390625
96,General,470.24,4.49,2023-09-25,2023-10-09,0.08991624485970229,1,Technician A,Monthly,False,104.73051224944321
71,Plumbing,192.27,2.44,2023-09-26,2023-10-15,0.19324941523416816,2,Technician C,Yearly,False,78.79918032786885
52,Plumbing,278.26,1.21,2023-09-27,2023-09-30,0.050559187959538954,5,Technician A,Quarterly,True,229.96694214876032
33,General,68.71,7.81,2023-09-28,2023-10-12,0.6264570196769271,3,Technician A,Quarterly,False,8.797695262483995
40,HVAC,116.75,5.13,2023-09-29,2023-10-13,0.28732671650890196,2,Technician A,Yearly,False,22.758284600389864
39,HVAC,493.98,3.6,2023-09-30,2023-10-23,0.279745967769071,1,Technician B,Monthly,False,137.21666666666667
82,Plumbing,484.3,9.1,2023-10-01,2023-10-17,0.33199829423776517,2,Technician A,Quarterly,False,53.219780219780226
1,Plumbing,52.22,2.05,2023-10-02,2023-10-23,0.6627962742097216,3,Technician C,Quarterly,False,25.47317073170732
11,HVAC,478.32,9.6,2023-10-03,2023-11-02,0.8706338814834905,1,Technician C,Yearly,False,49.825
92,General,337.6,3.83,2023-10-04,2023-11-01,0.7590869325556384,4,Technician B,Monthly,False,88.14621409921672
57,Plumbing,440.56,9.0,2023-10-05,2023-10-16,0.727529230225095,1,Technician C,Quarterly,False,48.95111111111111
89,Electrical,254.63,6.43,2023-10-06,2023-11-05,0.48439118560084926,4,Technician C,Monthly,False,39.60031104199067
50,General,282.02,8.44,2023-10-07,2023-10-11,0.6938055569674118,1,Technician B,Quarterly,True,33.41469194312796
23,Plumbing,269.98,9.86,2023-10-08,2023-10-28,0.5527623680335831,3,Technician A,Yearly,False,27.381338742393513
31,Plumbing,350.09,3.6,2023-10-09,2023-10-13,0.2162505281865289,3,Technician B,Monthly,True,97.2472222222222
94,Electrical,112.84,9.65,2023-10-10,2023-11-02,0.20858836774105072,1,Technician A,Yearly,False,11.693264248704663
42,Electrical,63.49,4.51,2023-10-11,2023-10-26,0.29639200687528344,2,Technician A,Quarterly,False,14.077605321507761
99,HVAC,188.57,4.47,2023-10-12,2023-10-21,0.9108026709698133,3,Technician C,Yearly,False,42.18568232662192
7,General,367.11,4.06,2023-10-13,2023-11-10,0.5474148403797259,4,Technician B,Yearly,False,90.42118226600986
16,General,140.83,5.87,2023-10-14,2023-11-07,0.7339053770018694,4,Technician C,Yearly,False,23.991482112436117
90,HVAC,353.04,2.39,2023-10-15,2023-10-20,0.3465587598165476,5,Technician C,Quarterly,True,147.7154811715481
60,General,486.46,5.98,2023-10-16,2023-11-13,0.40771577066522524,4,Technician A,Monthly,False,81.34782608695652
2,General,92.26,5.88,2023-10-17,2023-11-15,0.12556557863725137,5,Technician C,Yearly,False,15.690476190476192
1,General,352.67,7.86,2023-10-18,2023-11-08,0.17129495782167037,1,Technician B,Monthly,False,44.86895674300254
48,General,249.69,8.5,2023-10-19,2023-10-31,0.8273565548261456,1,Technician C,Quarterly,False,29.37529411764706
12,General,440.66,4.96,2023-10-20,2023-11-16,0.5848386316888821,1,Technician C,Monthly,False,88.84274193548387
69,Electrical,129.72,3.72,2023-10-21,2023-11-02,0.3375324658838189,2,Technician A,Yearly,False,34.87096774193548
37,General,361.68,3.33,2023-10-22,2023-11-19,0.802851208995546,2,Technician B,Yearly,False,108.61261261261261
32,Electrical,427.15,2.75,2023-10-23,2023-11-04,0.24651990563798298,5,Technician C,Yearly,False,155.3272727272727
9,General,475.08,1.52,2023-10-24,2023-10-27,0.9760326986002038,4,Technician A,Yearly,True,312.55263157894734
99,HVAC,357.46,4.08,2023-10-25,2023-11-12,0.34481760774616976,4,Technician C,Yearly,False,87.61274509803921
19,Plumbing,273.73,3.43,2023-10-26,2023-11-05,0.3373109541512276,1,Technician B,Yearly,False,79.80466472303208
48,Electrical,328.03,9.7,2023-10-27,2023-11-25,0.3119119055367052,3,Technician C,Quarterly,False,33.817525773195875
80,General,441.01,6.02,2023-10-28,2023-11-26,0.12211151592428793,2,Technician C,Quarterly,False,73.25747508305648
3,HVAC,306.77,4.13,2023-10-29,2023-11-01,0.11113714733201241,2,Technician A,Quarterly,True,74.27845036319613
20,Plumbing,63.67,6.22,2023-10-30,2023-11-29,0.6481050345341234,1,Technician C,Monthly,False,10.236334405144696
24,Electrical,468.93,2.25,2023-10-31,2023-11-25,0.875118044558047,2,Technician A,Monthly,False,208.41333333333333
54,Plumbing,360.29,5.0,2023-11-01,2023-11-17,0.7905205102716735,1,Technician B,Quarterly,False,72.058
33,HVAC,354.43,6.64,2023-11-02,2023-11-19,0.1411075940213511,5,Technician C,Monthly,False,53.37801204819277
24,Electrical,147.05,5.4,2023-11-03,2023-11-29,0.5455821217920664,4,Technician B,Monthly,False,27.23148148148148
75,Plumbing,346.5,4.62,2023-11-04,2023-11-09,0.10559154597664,3,Technician B,Yearly,True,75.0
72,General,227.24,9.94,2023-11-05,2023-11-14,0.045294643613077445,4,Technician C,Yearly,False,22.861167002012074
36,Electrical,343.05,8.92,2023-11-06,2023-11-16,0.6563858593847672,4,Technician A,Monthly,False,38.4585201793722
38,Plumbing,97.97,6.61,2023-11-07,2023-12-04,0.5351523336803503,5,Technician B,Monthly,False,14.821482602118001
84,HVAC,346.03,6.12,2023-11-08,2023-12-05,0.08202368521147085,2,Technician B,Quarterly,False,56.54084967320261
99,HVAC,499.74,6.59,2023-11-09,2023-11-15,0.034939246405988444,3,Technician C,Monthly,True,75.83308042488619
89,Electrical,71.7,2.81,2023-11-10,2023-11-27,0.9897564134093346,2,Technician C,Yearly,False,25.516014234875446
99,Plumbing,489.73,4.56,2023-11-11,2023-11-25,0.030021332149071878,4,Technician C,Monthly,False,107.39692982456141
25,Electrical,233.11,1.36,2023-11-12,2023-11-20,0.44452825305015964,1,Technician C,Quarterly,False,171.40441176470588
93,Electrical,441.84,5.28,2023-11-13,2023-12-10,0.5046190246076956,4,Technician C,Yearly,False,83.68181818181817
18,Plumbing,402.07,5.89,2023-11-14,2023-12-05,0.11728014780044504,2,Technician C,Yearly,False,68.26315789473685
82,Plumbing,305.16,3.05,2023-11-15,2023-12-03,0.16906177843971626,4,Technician A,Yearly,False,100.05245901639346
66,General,382.3,9.68,2023-11-16,2023-11-20,0.3518050064103525,1,Technician B,Yearly,True,39.493801652892564
54,Plumbing,445.33,9.19,2023-11-17,2023-11-23,0.7616758762136626,5,Technician A,Monthly,True,48.45810663764962
35,HVAC,231.86,7.5,2023-11-18,2023-12-08,0.5070824240602667,2,Technician A,Quarterly,False,30.91466666666667
80,Electrical,197.16,5.8,2023-11-19,2023-12-02,0.6379018745529615,4,Technician C,Monthly,False,33.99310344827586
61,Electrical,350.42,8.83,2023-11-20,2023-12-20,0.9851745550906748,2,Technician B,Monthly,False,39.685164212910536
41,HVAC,413.53,2.18,2023-11-21,2023-12-19,0.7680054353132096,5,Technician A,Yearly,False,189.6926605504587
100,Plumbing,393.03,8.11,2023-11-22,2023-11-30,0.4343614981412177,4,Technician C,Quarterly,False,48.46239210850801
33,HVAC,409.02,2.12,2023-11-23,2023-12-22,0.44644192179654874,4,Technician C,Yearly,False,192.93396226415092
68,HVAC,246.01,8.15,2023-11-24,2023-12-04,0.618772077041005,2,Technician B,Monthly,False,30.18527607361963
33,General,418.03,3.48,2023-11-25,2023-12-24,0.6653652084189043,2,Technician A,Monthly,False,120.1235632183908
14,HVAC,104.09,8.89,2023-11-26,2023-12-03,0.5007109258366713,1,Technician A,Yearly,True,11.708661417322835
21,Electrical,295.02,9.5,2023-11-27,2023-12-27,0.6448612228149799,5,Technician A,Monthly,False,31.05473684210526
48,HVAC,52.59,2.34,2023-11-28,2023-12-25,0.02353249441409877,1,Technician C,Monthly,False,22.474358974358978
20,Electrical,196.06,5.16,2023-11-29,2023-12-17,0.4296228638968441,4,Technician B,Yearly,False,37.99612403100775
8,Electrical,214.91,9.83,2023-11-30,2023-12-17,0.27893807607347676,2,Technician B,Monthly,False,21.862665310274668
7,Electrical,228.28,5.35,2023-12-01,2023-12-25,0.1291744452431104,4,Technician A,Quarterly,False,42.669158878504675
67,Plumbing,362.96,8.77,2023-12-02,2023-12-06,0.09954651280877513,4,Technician C,Yearly,True,41.38654503990878
17,General,224.85,6.3,2023-12-03,2023-12-25,0.6031921656146675,3,Technician A,Quarterly,False,35.69047619047619
33,Electrical,251.91,4.38,2023-12-04,2023-12-31,0.5236005471526117,3,Technician B,Monthly,False,57.513698630136986
48,Electrical,156.89,3.57,2023-12-05,2023-12-10,0.2535841169963692,4,Technician C,Monthly,True,43.94677871148459
76,Plumbing,217.96,2.83,2023-12-06,2023-12-17,0.4709500587725145,2,Technician A,Yearly,False,77.01766784452298
59,Electrical,152.27,7.86,2023-12-07,2023-12-13,0.4922323151824083,4,Technician A,Monthly,True,19.372773536895675
86,HVAC,82.94,4.48,2023-12-08,2023-12-30,0.1950089804386158,3,Technician C,Yearly,False,18.513392857142854
22,HVAC,321.55,5.6,2023-12-09,2024-01-01,0.6520930618816506,2,Technician B,Yearly,False,57.41964285714286
30,General,350.7,5.43,2023-12-10,2023-12-21,0.7809193563860904,4,Technician C,Yearly,False,64.58563535911603
38,Electrical,328.77,6.2,2023-12-11,2023-12-24,0.791463540889519,5,Technician A,Yearly,False,53.027419354838706
51,Plumbing,258.57,8.79,2023-12-12,2023-12-23,0.6024698307034551,5,Technician A,Yearly,False,29.41638225255973
54,HVAC,220.9,9.83,2023-12-13,2024-01-12,0.5116385825190141,4,Technician A,Quarterly,False,22.47202441505595
8,Plumbing,438.5,4.67,2023-12-14,2023-12-28,0.06100714300539489,2,Technician A,Yearly,False,93.89721627408994
27,Plumbing,283.59,8.45,2023-12-15,2023-12-27,0.28783129885160585,4,Technician B,Quarterly,False,33.56094674556213
27,HVAC,265.63,7.88,2023-12-16,2024-01-08,0.0932714467781699,4,Technician B,Monthly,False,33.70939086294416
98,Plumbing,61.54,6.16,2023-12-17,2024-01-03,0.9638231608784736,3,Technician A,Yearly,False,9.99025974025974
21,HVAC,203.56,9.6,2023-12-18,2023-12-27,0.1350801462257607,5,Technician B,Monthly,False,21.20416666666667
30,Plumbing,221.09,2.8,2023-12-19,2023-12-28,0.15177540985110205,3,Technician B,Yearly,False,78.96071428571429
97,HVAC,229.47,1.98,2023-12-20,2024-01-17,0.8895766183304922,3,Technician B,Quarterly,False,115.89393939393939
28,Electrical,311.08,8.69,2023-12-21,2024-01-16,0.9439282834764579,4,Technician A,Quarterly,False,35.79746835443038
64,General,290.12,4.95,2023-12-22,2023-12-31,0.7658290392349099,3,Technician C,Quarterly,False,58.61010101010101
97,HVAC,323.56,8.62,2023-12-23,2024-01-06,0.00540492367266987,5,Technician C,Monthly,False,37.535962877030165
69,HVAC,394.2,9.04,2023-12-24,2024-01-21,0.0013462709565636999,3,Technician C,Yearly,False,43.60619469026549
61,General,415.84,1.56,2023-12-25,2023-12-28,0.3781007697874508,5,Technician A,Monthly,True,266.56410256410254
48,HVAC,373.16,8.95,2023-12-26,2024-01-08,0.14339537001089253,3,Technician B,Quarterly,False,41.69385474860336
19,HVAC,479.99,5.03,2023-12-27,2024-01-07,0.018386142151597284,5,Technician B,Monthly,False,95.42544731610337
4,Plumbing,58.2,5.59,2023-12-28,2024-01-10,0.4640666894045047,3,Technician A,Quarterly,False,10.41144901610018
35,General,138.1,6.64,2023-12-29,2024-01-10,0.9430618974069715,3,Technician A,Quarterly,False,20.798192771084338
64,Electrical,53.4,9.34,2023-12-30,2024-01-15,0.3238195749024314,2,Technician C,Quarterly,False,5.717344753747323
49,HVAC,341.36,1.17,2023-12-31,2024-01-17,0.6611406784286965,5,Technician C,Yearly,False,291.7606837606838
17,General,454.11,5.29,2024-01-01,2024-01-19,0.6522353531324407,5,Technician A,Yearly,False,85.84310018903592
44,Plumbing,159.57,7.19,2024-01-02,2024-01-29,0.25108010366516775,5,Technician C,Quarterly,False,22.193324061196105
92,Electrical,467.17,7.5,2024-01-03,2024-01-06,0.6504252488238643,1,Technician B,Monthly,True,62.28933333333334
30,General,77.12,7.23,2024-01-04,2024-01-23,0.21233397428689127,3,Technician A,Monthly,False,10.666666666666666
93,Electrical,470.5,2.21,2024-01-05,2024-01-18,0.12200741357688905,5,Technician A,Yearly,False,212.89592760180994
46,Electrical,208.23,3.69,2024-01-06,2024-01-26,0.7013832855596901,1,Technician B,Quarterly,False,56.43089430894309
6,Electrical,95.64,4.23,2024-01-07,2024-02-03,0.11344081710391674,2,Technician B,Monthly,False,22.609929078014183
99,HVAC,268.64,8.24,2024-01-08,2024-02-01,0.9969092185893553,5,Technician B,Quarterly,False,32.601941747572816
37,HVAC,165.55,3.51,2024-01-09,2024-01-28,0.18345240115022932,5,Technician C,Monthly,False,47.16524216524217
24,Plumbing,178.19,2.9,2024-01-10,2024-01-28,0.5941418627564575,1,Technician A,Yearly,False,61.4448275862069
93,Plumbing,188.28,9.62,2024-01-11,2024-01-18,0.4113745714125894,3,Technician C,Quarterly,True,19.571725571725572
46,General,411.36,1.08,2024-01-12,2024-02-07,0.1263864224056671,2,Technician B,Quarterly,False,380.88888888888886
53,Plumbing,292.62,9.98,2024-01-13,2024-01-29,0.027843907577413396,5,Technician C,Monthly,False,29.32064128256513
95,Electrical,190.09,7.09,2024-01-14,2024-01-18,0.6227322822928333,3,Technician B,Monthly,True,26.811001410437235
99,Electrical,324.65,8.46,2024-01-15,2024-01-22,0.8067575637891261,2,Technician C,Monthly,True,38.37470449172576
60,HVAC,372.27,3.65,2024-01-16,2024-01-20,0.842015661506744,4,Technician C,Quarterly,True,101.9917808219178
97,Electrical,172.68,1.13,2024-01-17,2024-02-16,0.48271347307693446,4,Technician B,Yearly,False,152.8141592920354
63,General,236.1,7.64,2024-01-18,2024-01-20,0.7774554671823856,2,Technician C,Yearly,True,30.903141361256544
85,Electrical,104.85,8.51,2024-01-19,2024-02-02,0.6728471334885447,1,Technician A,Monthly,False,12.320799059929495
32,Electrical,131.52,7.66,2024-01-20,2024-02-18,0.7242545274991332,2,Technician C,Yearly,False,17.169712793733684
87,General,356.5,2.29,2024-01-21,2024-02-12,0.4925990052218141,2,Technician C,Monthly,False,155.6768558951965
33,Plumbing,131.65,7.78,2024-01-22,2024-02-18,0.6334117402421271,1,Technician A,Yearly,False,16.921593830334192
67,Plumbing,286.32,7.92,2024-01-23,2024-02-07,0.805525913576057,1,Technician B,Quarterly,False,36.15151515151515
18,General,369.07,6.93,2024-01-24,2024-02-07,0.39788417555702305,3,Technician A,Monthly,False,53.25685425685426
25,HVAC,98.09,7.9,2024-01-25,2024-02-22,0.8059789008675837,3,Technician C,Yearly,False,12.416455696202531
95,Electrical,305.29,8.61,2024-01-26,2024-01-31,0.5920168427890629,1,Technician B,Quarterly,True,35.45760743321719
54,General,165.45,6.52,2024-01-27,2024-02-04,0.16590102437078624,4,Technician C,Yearly,False,25.375766871165645
58,Electrical,483.32,1.8,2024-01-28,2024-02-20,0.024684157224584613,4,Technician C,Quarterly,False,268.5111111111111
67,HVAC,267.6,5.39,2024-01-29,2024-02-09,0.36275360039915205,2,Technician A,Quarterly,False,49.64749536178108
46,Electrical,412.7,1.7,2024-01-30,2024-02-07,0.5466963282963399,5,Technician A,Yearly,False,242.76470588235293
24,General,297.6,4.67,2024-01-31,2024-02-22,0.8398203522034884,2,Technician B,Yearly,False,63.725910064239834
32,Electrical,69.54,4.66,2024-02-01,2024-02-17,0.1274856801402462,2,Technician B,Quarterly,False,14.922746781115881
47,Plumbing,334.92,1.59,2024-02-02,2024-02-18,0.8002063476835791,5,Technician B,Quarterly,False,210.64150943396226
86,HVAC,478.13,4.14,2024-02-03,2024-02-08,0.863009046067227,1,Technician C,Quarterly,True,115.49033816425121
23,HVAC,320.73,2.0,2024-02-04,2024-02-28,0.1506874870008338,4,Technician A,Monthly,False,160.365
66,HVAC,418.63,8.27,2024-02-05,2024-02-29,0.851594319304219,2,Technician A,Quarterly,False,50.62031438935913
27,General,447.89,9.53,2024-02-06,2024-02-13,0.991453567842792,5,Technician A,Monthly,True,46.997901364113325
2,HVAC,152.64,1.65,2024-02-07,2024-03-03,0.7268388310482375,3,Technician B,Quarterly,False,92.5090909090909
90,Plumbing,145.42,9.6,2024-02-08,2024-02-29,0.784769681824988,2,Technician A,Monthly,False,15.147916666666665
17,General,324.94,5.7,2024-02-09,2024-03-07,0.9944152675588734,4,Technician A,Quarterly,False,57.00701754385965
33,Plumbing,234.96,3.7,2024-02-10,2024-02-16,0.6054812505259454,1,Technician A,Quarterly,True,63.5027027027027
9,Electrical,427.94,1.69,2024-02-11,2024-03-03,0.3078863820162494,2,Technician B,Quarterly,False,253.2189349112426
43,Electrical,455.01,5.51,2024-02-12,2024-02-25,0.8375308340760557,2,Technician A,Yearly,False,82.57894736842105
48,Electrical,209.04,8.15,2024-02-13,2024-02-15,0.6144857775116312,5,Technician B,Yearly,True,25.649079754601225
39,Electrical,156.59,7.36,2024-02-14,2024-03-14,0.5811954237209566,3,Technician A,Quarterly,False,21.275815217391305
93,Plumbing,401.24,1.45,2024-02-15,2024-02-24,0.25363555551403827,3,Technician A,Monthly,False,276.71724137931034
42,General,173.66,1.66,2024-02-16,2024-02-18,0.7563342695828866,1,Technician A,Monthly,True,104.61445783132531
26,General,420.18,4.63,2024-02-17,2024-02-23,0.08166727586009626,4,Technician B,Quarterly,True,90.75161987041037
99,HVAC,240.68,3.66,2024-02-18,2024-03-12,0.9242870707946612,1,Technician B,Yearly,False,65.75956284153006
50,Plumbing,350.4,3.09,2024-02-19,2024-02-26,0.32582346077048474,2,Technician A,Monthly,True,113.39805825242718
25,Electrical,92.99,3.53,2024-02-20,2024-03-21,0.12777465278999045,2,Technician C,Yearly,False,26.342776203966007
24,Plumbing,330.74,8.23,2024-02-21,2024-03-14,0.4423665331024188,3,Technician B,Monthly,False,40.18712029161604
13,HVAC,253.3,9.36,2024-02-22,2024-02-26,0.042469909256533156,4,Technician B,Quarterly,True,27.061965811965816
60,HVAC,313.97,4.65,2024-02-23,2024-03-10,0.6846261942649663,5,Technician A,Yearly,False,67.52043010752688
7,Plumbing,125.61,9.15,2024-02-24,2024-03-01,0.9027055104453562,4,Technician C,Monthly,True,13.727868852459016
57,Plumbing,381.59,3.89,2024-02-25,2024-03-25,0.8372630071385088,2,Technician A,Quarterly,False,98.09511568123392
36,Plumbing,438.26,5.29,2024-02-26,2024-03-22,0.12736947344788108,5,Technician B,Quarterly,False,82.8468809073724
45,General,147.53,3.03,2024-02-27,2024-03-13,0.12627113710773186,4,Technician B,Quarterly,False,48.689768976897696
20,Electrical,93.07,6.76,2024-02-28,2024-03-18,0.8134344823242641,4,Technician A,Yearly,False,13.76775147928994
65,Plumbing,60.64,9.81,2024-02-29,2024-03-17,0.9242542746031159,5,Technician A,Yearly,False,6.18144750254842
8,Plumbing,338.89,6.43,2024-03-01,2024-03-08,0.46066982983348914,2,Technician C,Quarterly,True,52.704510108864696
16,Plumbing,323.19,4.22,2024-03-02,2024-03-28,0.49897111691376594,4,Technician C,Yearly,False,76.58530805687204
14,HVAC,296.01,6.83,2024-03-03,2024-03-28,0.3182620413857259,5,Technician B,Monthly,False,43.33967789165446
76,HVAC,154.38,2.11,2024-03-04,2024-03-19,0.894265118256414,2,Technician C,Quarterly,False,73.16587677725119
87,General,225.91,9.0,2024-03-05,2024-04-02,0.6449029052923559,5,Technician C,Quarterly,False,25.10111111111111
15,Electrical,317.51,5.53,2024-03-06,2024-03-31,0.2882515771673685,5,Technician B,Yearly,False,57.415913200723324
92,General,273.55,5.04,2024-03-07,2024-03-16,0.2987828710542516,4,Technician B,Quarterly,False,54.27579365079365
98,Electrical,494.5,6.27,2024-03-08,2024-04-07,0.8912000730636024,2,Technician B,Monthly,False,78.86762360446572
66,HVAC,111.4,6.62,2024-03-09,2024-03-17,0.013634023905821469,4,Technician B,Yearly,False,16.827794561933537
32,HVAC,362.82,1.65,2024-03-10,2024-03-19,0.3227265727266384,1,Technician A,Yearly,False,219.8909090909091
87,HVAC,231.94,7.14,2024-03-11,2024-03-25,0.554356681216369,1,Technician B,Quarterly,False,32.484593837535016
63,General,242.69,3.18,2024-03-12,2024-03-19,0.14821746209932463,2,Technician B,Quarterly,True,76.31761006289308
86,Plumbing,372.92,7.43,2024-03-13,2024-04-01,0.0920987541995898,5,Technician B,Quarterly,False,50.19111709286676
51,Plumbing,361.6,8.4,2024-03-14,2024-03-17,0.81527633109056,4,Technician C,Yearly,True,43.04761904761905
25,HVAC,496.07,8.24,2024-03-15,2024-03-24,0.8944043886485072,4,Technician B,Quarterly,False,60.20266990291262
58,Plumbing,107.78,5.97,2024-03-16,2024-03-28,0.8236064207981895,2,Technician A,Monthly,False,18.053601340033502
63,Plumbing,96.85,5.68,2024-03-17,2024-03-19,0.8987878897373477,2,Technician A,Quarterly,True,17.051056338028168
62,General,375.95,2.29,2024-03-18,2024-04-10,0.5531119710583715,1,Technician B,Quarterly,False,164.1703056768559
22,Electrical,310.27,7.98,2024-03-19,2024-04-18,0.8122581209903419,3,Technician A,Yearly,False,38.88095238095238
58,HVAC,173.37,3.44,2024-03-20,2024-03-27,0.3840426383911004,2,Technician C,Quarterly,True,50.39825581395349
58,HVAC,85.74,5.47,2024-03-21,2024-04-07,0.6662678614790385,3,Technician B,Yearly,False,15.674588665447898
86,General,88.55,3.56,2024-03-22,2024-04-19,0.9888355313891645,2,Technician A,Quarterly,False,24.873595505617978
49,General,452.39,2.2,2024-03-23,2024-04-13,0.22572772383912743,5,Technician A,Monthly,False,205.63181818181815
52,Plumbing,136.34,6.67,2024-03-24,2024-04-06,0.3898997462910806,5,Technician B,Monthly,False,20.4407796101949
42,HVAC,195.52,1.49,2024-03-25,2024-04-06,0.4800473773100856,1,Technician A,Yearly,False,131.22147651006713
70,Electrical,152.0,7.74,2024-03-26,2024-04-25,0.13801548702005173,1,Technician B,Yearly,False,19.638242894056848
15,General,209.75,3.86,2024-03-27,2024-04-24,0.08103861046505678,3,Technician A,Quarterly,False,54.33937823834197
54,Electrical,81.24,1.0,2024-03-28,2024-04-27,0.8297228663216244,2,Technician C,Quarterly,False,81.24
60,Electrical,283.58,5.6,2024-03-29,2024-04-09,0.9767943728275862,4,Technician A,Monthly,False,50.63928571428571
97,HVAC,80.43,1.42,2024-03-30,2024-04-03,0.40472506382965867,1,Technician A,Quarterly,True,56.64084507042254
8,HVAC,410.16,3.49,2024-03-31,2024-04-14,0.08764983619465327,4,Technician B,Monthly,False,117.5243553008596
53,General,155.17,7.36,2024-04-01,2024-04-29,0.06581176069057648,4,Technician A,Yearly,False,21.082880434782606
60,HVAC,293.01,1.56,2024-04-02,2024-04-06,0.8913182063602987,2,Technician B,Quarterly,True,187.82692307692307
5,HVAC,446.04,8.55,2024-04-03,2024-04-19,0.46381424972767993,3,Technician C,Yearly,False,52.16842105263158
68,HVAC,342.89,1.03,2024-04-04,2024-04-21,0.3200273165623919,2,Technician B,Quarterly,False,332.9029126213592
6,Electrical,289.83,3.22,2024-04-05,2024-05-05,0.4764612712393995,1,Technician B,Monthly,False,90.00931677018633
96,General,195.95,7.67,2024-04-06,2024-04-20,0.31830409469234733,4,Technician A,Yearly,False,25.547588005215122
94,Plumbing,199.85,3.85,2024-04-07,2024-04-25,0.48903577530762,2,Technician C,Yearly,False,51.90909090909091
47,Electrical,351.27,1.92,2024-04-08,2024-04-12,0.8595563969179368,2,Technician B,Quarterly,True,182.953125
